Pos,Channel,Cell,MothCell,BirthFr,DivFr,Lb,Lri1,Lri2,Lri3,Lrt,Ln,Lc,Ld,Tri1,Tri2,Tri3,Trt,Tn,Tc,Td
2,3,2,2,42,59,2.267,1.357,2.507,2.507,2.062,3.065,3.065,3.689,-68,16.0,16.0,-16,36,36,68
2,3,2,2,59,76,1.888,1.262,2.699,2.839,2.141,2.922,2.981,3.529,-52,36.0,40.0,12,44,48,68
2,3,2,2,76,101,1.881,1.438,2.651,2.651,2.236,2.823,3.062,4.12,-32,48.0,48.0,32,56,68,100
2,3,2,2,102,118,2.215,1.421,2.822,2.822,2.215,2.822,3.016,3.177,-56,32.0,32.0,0,32,36,64
2,3,3,3,27,62,1.329,1.156,2.473,2.416,1.741,2.473,2.416,3.54,-28,96.0,100.0,48,96,100,140
2,3,14,2,41,60,1.972,1.158,2.199,2.199,1.771,2.564,2.734,3.268,-72,24.0,24.0,-16,48,52,76
2,3,14,14,60,82,1.861,1.252,2.568,2.568,1.934,2.88,3.016,4.281,-52,48.0,48.0,16,56,60,88
2,3,20,1,73,115,1.845,1.536,2.64,2.64,2.029,2.453,2.594,3.371,-28,108.0,108.0,52,92,104,168
2,3,20,20,117,158,1.638,1.27,2.557,2.557,1.877,2.871,2.871,3.614,-68,112.0,112.0,52,120,120,164
2,3,21,2,76,100,1.648,1.365,2.336,2.336,1.989,2.852,3.024,3.984,-24,52.0,52.0,32,68,76,96
2,3,24,2,101,116,1.918,1.257,2.658,2.658,2.316,2.658,3.156,3.519,-48,32.0,32.0,8,32,40,60
2,3,26,1,107,138,1.903,1.423,2.566,2.566,2.033,2.158,2.296,3.195,-44,96.0,96.0,48,64,72,124
2,3,26,26,138,175,1.594,1.262,2.361,2.361,2.093,2.621,2.779,3.456,-32,72.0,72.0,52,96,108,148
2,3,38,1,214,234,2.014,1.326,2.763,2.879,1.976,2.659,2.879,3.841,-60,48.0,52.0,4,44,52,80
2,3,40,38,234,258,1.783,1.395,2.644,2.644,1.803,2.423,2.644,3.323,-28,64.0,64.0,36,56,64,96
2,3,42,39,255,284,1.822,1.467,2.793,2.793,2.485,2.692,3.089,4.141,-24,72.0,72.0,60,80,88,116
2,4,1,1,28,70,1.99,1.447,2.67,2.718,2.159,2.99,3.194,4.227,-72,72.0,76.0,20,96,112,168
2,4,1,1,68,92,2.31,1.471,2.845,2.845,2.31,2.795,2.999,3.84,-88,52.0,52.0,0,48,60,96
2,4,1,1,92,119,2.049,1.491,2.66,2.66,2.195,2.939,3.071,4.115,-48,48.0,48.0,20,64,72,108
2,4,1,1,119,138,2.203,1.424,2.569,2.671,2.263,2.481,3.005,3.607,-60,32.0,36.0,8,28,52,76
2,4,1,1,138,160,2.034,1.506,3.033,3.033,2.379,2.527,2.607,3.331,-40,76.0,76.0,40,52,60,88
2,4,1,1,160,186,1.457,1.326,3.081,2.978,2.397,2.547,2.701,3.081,-12,104.0,100.0,60,76,84,104
2,4,1,1,215,253,1.853,1.705,3.195,3.23,2.283,2.946,3.029,3.347,-24,136.0,140.0,68,112,120,152
2,4,1,1,252,297,1.908,1.87,2.861,2.861,2.32,3.05,3.155,3.985,-8,124.0,124.0,92,140,144,180
2,4,2,2,49,80,1.831,1.395,2.278,2.292,1.942,2.278,2.397,3.202,-48,60.0,64.0,32,60,72,124
2,4,11,1,28,56,1.562,1.12,2.191,2.262,1.661,2.191,2.347,3.162,-76,68.0,72.0,12,68,76,112
2,4,11,11,56,105,1.562,1.147,2.971,3.111,1.593,2.284,2.414,3.111,-40,184.0,196.0,32,124,144,196
2,4,15,11,56,86,1.6,1.115,2.63,2.759,1.911,1.962,2.063,2.873,-40,108.0,112.0,48,56,68,120
2,4,19,1,93,125,1.865,1.327,2.272,2.272,1.791,2.824,3.137,3.913,-48,48.0,48.0,-4,80,92,128
2,4,23,1,119,139,1.912,1.236,2.474,2.376,1.89,2.474,2.625,3.242,-60,44.0,36.0,8,44,56,80
2,4,23,23,139,176,1.563,1.193,2.615,2.58,2.257,2.557,2.615,3.441,-36,88.0,84.0,52,80,88,148
2,4,24,19,125,149,1.865,1.134,2.446,2.446,1.751,2.765,2.926,3.711,-72,44.0,44.0,-12,64,68,96
2,4,25,1,138,173,1.573,1.311,2.224,2.224,1.991,2.199,2.55,3.796,-24,88.0,88.0,48,84,96,140
2,4,29,1,161,193,1.635,1.554,3.041,3.041,1.863,2.845,3.129,3.782,-24,92.0,92.0,40,88,96,128
2,4,30,25,174,202,1.915,1.088,2.669,2.669,1.913,2.744,3.045,4.244,-60,56.0,56.0,16,68,80,112
2,4,33,33,215,246,1.652,1.7,2.677,2.677,2.415,2.677,2.546,3.322,12,88.0,88.0,76,88,92,124
2,4,33,33,247,278,1.621,1.326,2.909,2.909,2.215,2.264,2.461,3.252,-40,108.0,108.0,56,64,76,124
2,4,38,33,217,247,1.702,1.58,2.866,2.866,2.695,2.806,3.135,3.518,-8,84.0,84.0,68,80,92,120
2,4,43,33,247,270,2.057,1.361,2.889,2.768,2.549,2.572,2.91,3.103,-44,76.0,72.0,36,52,60,92
2,4,43,43,270,300,1.54,1.518,2.713,2.713,2.049,2.479,2.14,3.282,-16,100.0,100.0,52,72,80,120
2,5,1,1,41,68,1.691,1.31,2.643,2.643,2.594,2.973,2.973,3.706,-32,64.0,64.0,60,80,80,108
2,5,1,1,127,156,1.885,1.458,2.889,2.686,2.298,2.341,2.374,3.446,-40,92.0,88.0,52,60,64,116
2,5,1,1,156,187,1.502,1.101,2.624,2.624,2.27,2.663,2.663,3.727,-32,80.0,80.0,40,84,84,124
2,5,1,1,215,238,1.899,1.567,2.724,2.648,2.648,2.724,2.845,3.538,-44,52.0,48.0,48,52,56,92
2,5,1,1,238,263,1.932,1.553,2.983,2.983,2.193,2.407,2.49,3.329,-36,76.0,76.0,36,60,64,100
2,5,1,1,264,294,1.929,1.676,2.582,2.582,2.37,2.467,2.467,3.472,-28,80.0,80.0,60,72,72,120
2,5,9,9,42,66,1.597,1.054,2.768,2.768,2.189,2.482,2.482,3.44,-44,68.0,68.0,32,52,52,96
