Pos,Channel,Cell,MothCell,BirthFr,DivFr,Lb,Lri1,Lri2,Lri3,Lrt,Ln,Lc,Ld,Tri1,Tri2,Tri3,Trt,Tn,Tc,Td
7,4,1,1,51,97,1.65,1.861,2.96,2.96,2.541,2.733,2.85,3.842,16,140.0,140.0,92,120,128,184
7,4,1,1,97,127,2.007,1.471,3.047,2.834,2.351,2.776,2.834,3.825,-48,84.0,72.0,32,68,72,120
7,4,12,1,25,46,1.658,1.341,3.712,2.981,2.132,2.31,2.575,3.092,-36,116.0,80.0,36,48,60,84
7,4,12,12,46,70,1.539,1.41,3.003,2.91,2.427,2.134,2.336,2.774,-8,104.0,100.0,72,60,68,96
7,4,12,12,70,98,1.383,1.496,2.938,,2.24,2.289,2.465,3.199,12,100.0,,72,76,84,112
7,4,12,12,99,129,1.582,1.469,3.459,3.459,2.381,2.897,3.062,3.652,-16,112.0,112.0,68,84,92,120
7,4,16,12,46,70,1.554,1.519,2.923,3.006,2.354,2.293,2.401,2.82,-4,100.0,104.0,64,60,68,96
7,4,17,1,51,87,1.487,1.458,3.365,3.318,2.294,2.477,2.552,3.06,-4,164.0,160.0,80,92,104,144
7,4,17,17,87,136,1.462,1.689,2.869,3.034,2.564,2.762,3.034,4.017,24,152.0,160.0,120,140,160,196
7,4,19,12,70,98,1.391,1.507,3.326,3.151,2.257,2.549,2.797,3.261,4,116.0,108.0,60,76,92,112
7,4,21,17,87,123,1.598,1.644,3.32,3.287,2.439,2.615,2.862,3.227,12,152.0,148.0,92,104,120,144
7,4,22,1,97,130,1.835,1.471,2.931,3.029,2.265,2.589,2.775,3.406,-48,104.0,112.0,52,68,92,132
7,5,1,1,64,98,1.428,1.428,3.373,3.329,2.064,2.217,2.386,2.77,0,184.0,180.0,76,88,104,136
7,5,3,3,50,88,2.135,1.56,2.973,2.923,2.24,2.625,2.884,3.612,-60,112.0,108.0,12,84,104,152
7,5,3,3,89,126,1.839,1.525,3.047,3.011,2.147,2.568,2.717,3.377,-36,132.0,128.0,44,92,104,148
7,5,4,3,50,76,2.216,1.509,2.986,3.051,2.336,2.737,2.831,3.325,-68,76.0,84.0,12,56,60,104
7,5,5,1,66,98,1.524,1.417,3.152,3.152,2.039,2.144,2.352,2.826,-12,148.0,148.0,64,72,92,128
8,1,1,1,105,125,2.043,1.423,3.406,3.364,2.313,2.567,2.681,3.206,-44,100.0,96.0,24,40,48,80
8,1,2,2,13,66,1.519,1.46,3.144,3.385,2.212,2.181,2.582,3.304,-4,204.0,208.0,120,116,176,212
8,1,3,3,29,57,1.609,1.396,,,2.389,2.253,2.326,2.868,-24,,,76,68,72,112
8,1,9,2,13,48,1.766,1.737,3.551,3.551,2.392,2.556,2.812,3.32,-4,172.0,172.0,72,88,112,140
8,1,13,3,29,61,1.605,1.425,3.063,2.682,2.089,2.358,2.597,3.119,-28,124.0,104.0,60,80,88,128
8,1,14,1,38,73,1.539,1.403,2.675,2.48,1.885,2.258,2.419,3.199,-44,116.0,104.0,44,84,100,140
8,1,19,14,73,94,1.698,1.24,3.178,3.207,2.018,2.307,2.673,3.128,-36,68.0,72.0,16,40,60,84
8,1,20,1,78,98,1.812,1.237,2.86,2.707,1.812,2.464,2.707,3.353,-64,60.0,56.0,0,44,56,80
8,1,20,20,99,123,1.701,1.43,3.296,3.224,2.552,2.647,3.117,3.294,-24,92.0,100.0,44,60,76,96
8,1,23,1,105,128,1.869,1.466,3.294,3.198,2.104,2.412,2.543,3.166,-40,104.0,96.0,24,48,56,92
8,2,2,2,65,96,1.574,1.403,2.987,3.32,2.119,2.448,2.499,3.175,-20,116.0,132.0,52,80,84,124
8,2,2,2,95,135,1.474,1.494,3.101,3.159,2.428,2.549,2.728,3.234,-4,152.0,156.0,92,100,120,160
8,2,3,3,49,88,1.611,1.747,3.282,3.317,2.432,2.432,2.435,2.853,32,196.0,200.0,112,112,116,156
8,2,3,3,89,135,1.474,1.706,,,2.407,2.446,2.591,3.287,36,,,128,132,144,184
8,2,13,3,48,86,1.421,1.576,3.01,3.14,2.135,2.226,2.346,2.775,32,180.0,188.0,100,108,120,152
8,2,15,2,65,100,1.547,1.417,3.285,3.223,1.959,2.48,2.429,3.008,-12,172.0,168.0,60,104,100,140
8,3,1,1,32,71,1.535,1.496,2.976,3.085,2.31,2.661,2.622,3.389,-4,136.0,140.0,88,124,120,156
8,3,1,1,71,101,1.642,1.488,3.284,3.476,2.598,2.598,2.668,3.02,-20,156.0,176.0,84,84,96,120
8,3,2,2,29,70,1.566,1.75,3.729,3.729,2.749,2.69,2.755,3.352,24,200.0,200.0,120,116,124,164
8,3,2,2,70,123,1.638,1.814,3.583,3.513,3.388,3.191,3.12,3.642,40,208.0,204.0,176,164,156,212
8,3,3,3,27,66,1.563,1.702,3.453,3.49,2.732,2.779,2.779,3.273,20,168.0,172.0,116,120,120,156
8,3,12,2,29,72,1.533,1.775,4.129,3.8,2.599,2.751,2.894,3.502,36,212.0,196.0,120,132,140,172
8,3,14,1,32,68,1.544,1.574,3.664,3.424,2.411,2.411,2.643,3.1,4,196.0,168.0,96,96,112,144
8,3,14,14,68,119,1.572,1.905,3.356,3.368,2.627,2.753,2.932,3.392,48,196.0,200.0,136,156,168,204
8,3,17,14,69,127,1.547,1.675,3.189,3.009,2.396,2.396,2.666,3.262,24,228.0,220.0,160,160,188,232
8,3,19,1,71,100,1.748,1.542,3.643,3.432,2.223,2.565,2.704,3.035,-16,176.0,168.0,64,84,92,116
8,4,1,1,52,76,1.853,1.316,2.698,2.55,2.055,2.255,2.408,2.755,-44,92.0,76.0,20,56,68,96
8,4,1,1,77,121,1.394,1.473,3.034,2.933,2.0,2.0,2.144,2.899,12,188.0,180.0,96,96,120,176
8,4,15,2,37,96,1.308,1.607,3.14,3.283,2.188,2.41,2.719,3.283,76,228.0,236.0,168,184,204,236
8,4,19,1,52,79,1.654,1.377,2.649,2.571,1.888,2.341,2.493,3.059,-36,80.0,76.0,16,64,72,108
8,4,19,19,79,105,1.557,1.324,2.885,2.994,2.053,2.168,2.286,2.679,-28,120.0,124.0,56,64,72,104
8,4,20,1,77,125,1.429,1.287,2.727,2.855,2.058,2.209,2.567,3.103,-20,168.0,180.0,112,132,156,192
8,4,21,19,79,111,1.501,1.285,3.159,,2.093,2.093,2.295,2.764,-32,172.0,,68,68,92,128
8,5,1,1,58,114,1.795,1.815,,,2.451,2.948,3.183,3.892,16,,,120,168,184,224
8,5,2,2,48,93,1.475,1.664,4.256,,2.656,2.473,2.875,3.455,28,216.0,,128,124,144,180
8,5,2,2,93,112,1.91,1.206,2.98,2.98,1.91,2.314,2.538,3.228,-68,64.0,64.0,0,32,44,76
8,5,3,3,23,68,1.437,1.675,3.536,3.428,2.293,2.387,2.513,3.087,48,200.0,204.0,128,136,144,180
8,5,15,2,48,89,1.497,1.551,3.361,3.497,2.253,2.419,2.71,3.006,28,192.0,204.0,108,120,128,164
8,5,16,1,58,94,1.419,1.458,2.981,,2.089,2.39,2.509,3.398,8,128.0,,76,96,104,144
8,5,16,16,94,120,1.68,1.372,2.765,2.679,1.944,2.514,2.765,3.447,-28,76.0,72.0,20,64,76,104
8,5,20,16,94,119,1.718,1.443,3.04,3.294,2.25,2.513,2.781,3.294,-20,88.0,100.0,36,56,68,100
9,1,1,1,17,81,1.404,1.755,3.391,3.22,2.254,2.557,2.583,2.999,84,312.0,296.0,168,196,204,256
9,1,2,2,17,66,1.29,1.57,3.374,3.408,2.253,2.508,2.508,2.958,56,216.0,236.0,140,160,160,196
9,1,3,3,15,52,1.515,1.515,3.045,3.121,2.291,2.469,2.644,3.176,0,140.0,144.0,84,96,112,148
9,1,4,4,16,41,1.816,1.473,3.432,3.174,2.767,2.767,2.767,3.316,-24,104.0,92.0,68,68,68,100
9,1,11,3,15,53,1.487,1.523,,,2.252,2.305,2.486,2.775,8,,,96,104,124,152
9,1,13,1,16,61,1.431,1.65,3.274,3.652,2.192,2.337,2.564,3.044,48,200.0,220.0,120,132,140,180
9,1,14,2,16,59,1.449,1.587,3.361,3.482,2.506,2.548,2.677,3.142,28,184.0,192.0,120,128,136,172
9,1,14,14,61,95,1.641,1.673,,,2.318,2.436,2.582,2.831,4,,,84,88,108,136
9,2,1,1,72,117,1.576,1.646,3.216,2.945,2.527,2.424,2.671,3.481,8,168.0,152.0,120,112,136,180
9,2,2,2,9,43,1.575,1.475,2.842,2.91,2.106,2.382,2.487,3.174,-12,120.0,124.0,60,84,96,136
9,2,2,2,43,75,1.603,1.364,3.527,3.266,2.183,2.585,2.643,3.129,-24,160.0,148.0,52,92,96,128
9,2,11,2,8,45,1.518,1.479,3.65,3.496,2.168,2.415,2.711,3.21,-4,172.0,164.0,76,100,120,148
9,2,11,11,45,79,1.614,1.764,3.414,,2.665,2.691,2.665,3.388,16,140.0,,96,100,96,136
9,2,13,2,43,73,1.571,1.393,3.201,3.601,2.158,2.348,2.631,3.167,-20,128.0,144.0,52,68,88,120
9,2,14,14,71,108,1.474,1.428,2.846,3.257,2.278,2.373,2.531,3.046,-16,136.0,164.0,80,88,100,148
9,2,16,1,72,112,1.474,1.359,2.776,2.849,2.254,2.385,2.606,3.329,-8,136.0,140.0,96,108,128,160
9,2,17,14,71,99,1.678,1.448,2.99,3.043,2.421,2.501,2.708,3.195,-12,100.0,104.0,64,72,84,112
9,2,22,17,99,126,1.738,1.728,,,2.371,2.417,2.447,3.05,-4,,,60,56,68,108
9,2,24,16,111,134,1.692,1.425,,,2.179,2.102,2.353,2.845,-16,,,44,40,60,92
9,3,1,1,20,59,1.754,1.754,3.18,3.119,2.52,2.544,2.676,3.538,0,140.0,136.0,100,104,116,156
9,3,1,1,59,88,1.813,1.59,3.392,3.328,2.444,2.444,2.466,3.026,-16,148.0,144.0,72,72,80,116
9,3,1,1,88,134,1.429,1.705,3.131,3.056,2.432,2.682,2.802,3.798,52,160.0,156.0,124,136,144,184
9,3,11,1,21,69,1.735,1.62,3.457,3.508,2.467,2.665,2.92,3.61,-4,184.0,188.0,124,144,148,192
9,3,14,1,59,102,1.725,1.56,3.543,3.575,2.407,2.688,2.785,3.319,-20,192.0,200.0,68,112,128,172
9,3,16,1,88,126,1.597,1.798,3.342,3.727,2.554,2.964,2.71,3.446,32,148.0,164.0,100,120,108,152
9,5,1,1,50,96,1.553,1.584,3.252,3.683,2.012,2.502,2.573,3.2,4,188.0,212.0,84,140,144,184
9,5,1,1,96,130,1.653,1.59,,,2.272,2.339,2.516,3.104,-8,,,68,76,92,136
9,5,2,2,31,60,1.707,1.318,3.449,3.28,2.112,2.626,2.503,3.095,-36,136.0,128.0,32,80,76,116
9,5,2,2,60,94,1.578,1.652,3.426,3.366,2.399,2.577,2.606,3.136,16,156.0,152.0,88,100,104,136
9,5,2,2,94,126,1.531,1.603,3.4,3.335,2.656,2.468,2.592,2.986,16,152.0,148.0,96,88,92,128
9,5,5,5,23,53,1.764,1.629,3.538,,2.448,2.578,2.705,3.407,-12,124.0,,72,80,92,120
9,5,13,2,32,63,1.707,1.318,3.124,3.037,2.002,2.497,2.606,3.233,-40,120.0,116.0,36,84,92,124
9,5,13,13,63,98,1.578,1.53,3.173,3.353,2.544,2.681,2.991,3.627,-4,124.0,128.0,88,100,112,140
9,5,16,1,50,100,1.576,1.576,3.055,3.055,2.192,2.362,2.522,3.296,0,188.0,188.0,112,128,144,200
9,5,18,2,58,92,1.469,1.517,3.4,3.4,2.38,2.474,2.726,3.4,8,136.0,136.0,84,92,104,136
9,5,21,2,94,132,1.605,1.763,,,2.676,2.809,2.908,3.368,16,,,108,116,120,152
9,5,22,1,96,128,1.547,1.461,3.066,,2.174,2.387,2.467,2.913,-8,156.0,,64,84,92,128
10,1,1,1,14,68,1.369,1.509,2.706,2.601,2.142,2.188,2.445,3.077,32,188.0,180.0,140,144,168,216
10,1,1,1,68,105,1.538,1.339,3.019,3.098,1.89,2.156,2.432,3.098,-32,144.0,148.0,44,76,104,148
10,1,3,3,45,79,1.548,1.391,2.696,2.628,2.018,2.49,2.49,3.097,-40,120.0,116.0,72,104,104,136
10,1,10,1,14,67,1.271,1.372,2.836,,1.852,1.986,1.986,2.568,36,244.0,,132,160,160,212
10,1,10,10,67,103,1.305,1.481,3.26,3.02,2.241,2.241,2.35,2.878,32,168.0,152.0,104,104,112,144
10,1,11,2,18,58,1.544,1.745,3.313,3.427,2.361,2.725,2.59,3.214,36,168.0,172.0,104,128,120,160
10,1,11,11,58,90,1.688,1.747,3.456,3.456,2.583,2.507,2.874,3.297,4,140.0,140.0,84,80,100,128
10,1,16,1,68,98,1.54,1.3,2.725,3.032,2.028,2.342,2.373,3.022,-36,104.0,124.0,44,76,80,120
10,1,16,16,98,132,1.479,1.363,,,2.019,2.332,2.428,2.92,-16,,,68,92,100,136
10,1,17,10,67,119,1.262,1.466,2.922,2.862,2.095,2.407,2.71,3.003,56,200.0,196.0,124,168,184,208
10,1,22,10,103,134,1.46,1.518,,,2.473,2.109,2.473,3.124,8,,,92,72,92,124
10,2,3,3,53,90,1.743,1.444,2.67,2.555,2.058,2.434,2.501,3.104,-40,120.0,112.0,44,92,104,148
10,2,17,3,54,86,1.821,1.413,2.888,2.973,2.074,2.623,2.671,3.15,-48,116.0,120.0,36,88,92,128
10,2,17,17,86,125,1.539,1.428,2.749,,2.041,2.165,2.436,2.804,-12,152.0,,76,92,120,156
10,2,19,3,90,122,1.544,1.335,2.431,2.483,1.959,2.305,2.431,3.205,-28,88.0,92.0,52,80,88,128
10,4,2,2,68,106,1.651,1.309,2.768,2.855,2.011,2.35,2.441,3.252,-56,128.0,132.0,48,92,104,152
10,4,2,2,106,132,1.661,1.384,2.702,2.658,2.005,2.286,2.191,2.859,-24,96.0,92.0,40,64,56,104
10,4,3,3,75,92,2.236,1.528,2.989,2.893,2.312,2.657,2.805,3.632,-56,44.0,40.0,4,28,36,68
10,4,3,3,92,114,1.808,1.495,3.24,3.362,2.56,2.419,2.719,3.102,-24,100.0,104.0,56,48,64,88
10,4,4,4,36,76,1.489,1.442,2.931,2.931,1.938,2.416,2.486,2.959,-4,156.0,156.0,64,112,120,160
10,4,11,4,36,75,1.534,1.439,3.02,,2.167,2.34,2.538,2.975,-12,160.0,,76,96,120,156
10,4,14,2,70,115,1.689,1.331,2.839,2.705,1.853,2.378,2.656,3.186,-60,152.0,144.0,32,112,140,180
10,4,17,3,75,95,2.094,1.484,2.865,3.01,2.094,2.761,2.761,3.431,-64,52.0,60.0,0,48,48,80
10,4,22,2,106,136,1.591,1.427,2.598,2.598,1.972,2.131,2.414,3.14,-20,92.0,92.0,44,56,80,120
10,5,1,1,25,66,1.68,1.629,3.407,3.221,2.112,2.241,2.437,2.956,-12,220.0,204.0,76,92,116,164
10,5,2,2,11,71,1.339,1.636,3.231,3.475,2.313,2.392,2.66,3.067,72,256.0,280.0,164,172,196,240
10,5,4,4,35,61,1.71,1.39,,,1.808,2.17,2.246,2.823,-48,,,8,52,60,104
10,5,11,2,11,66,1.434,1.768,3.428,3.428,2.371,2.424,2.655,3.12,80,256.0,256.0,160,164,176,220
10,5,13,1,21,63,1.581,1.632,3.035,3.035,2.182,2.249,2.608,2.961,12,172.0,172.0,88,100,132,168
10,5,13,13,63,104,1.417,1.448,2.995,2.995,2.031,2.338,2.37,2.854,4,176.0,176.0,84,116,120,164
10,5,16,13,65,106,1.604,1.587,3.158,3.158,2.074,2.269,2.404,2.848,-4,200.0,200.0,80,108,124,164
10,5,19,2,71,113,1.686,1.873,3.384,3.102,2.831,2.831,2.898,3.729,36,152.0,148.0,128,128,132,168
