Pos,Channel,Cell,MothCell,BirthFr,DivFr,Lb,Lri1,Lri2,Lri3,Lrt,Ln,Lc,Ld,Tri1,Tri2,Tri3,Trt,Tn,Tc,Td
2,4,1,1,18,77,1.399,1.772,3.974,3.884,2.226,2.959,3.119,3.41,96,280.0,260.0,168,204,216,236
2,4,1,1,78,127,1.636,1.757,4.115,3.95,2.605,2.726,2.958,3.266,36,288.0,268.0,136,144,164,196
2,4,1,1,127,219,1.552,1.832,3.734,3.581,2.472,3.448,3.529,3.65,96,356.0,352.0,248,316,332,368
2,4,1,1,218,260,1.77,1.765,3.744,,2.081,2.422,3.037,3.432,-8,228.0,,92,128,136,168
2,4,10,10,116,178,1.574,1.677,,,2.886,3.19,3.379,3.836,92,,,184,204,208,248
2,4,12,1,127,195,1.714,2.135,4.194,4.438,2.749,2.886,3.397,4.143,72,300.0,304.0,196,240,244,272
2,4,12,12,195,243,1.863,1.776,,,2.689,2.857,3.194,3.5,24,,,108,148,160,192
2,4,15,1,219,263,1.876,1.969,,4.017,2.516,2.997,3.276,3.56,-12,,236.0,92,140,156,176
3,1,6,6,7,53,1.842,1.842,,,2.489,3.309,3.24,3.809,0,,,68,148,144,184
3,3,1,1,47,104,2.404,2.924,5.161,,3.637,3.871,3.906,4.399,92,304.0,,168,188,192,228
3,3,1,1,104,164,2.597,3.039,4.889,4.889,3.859,4.092,3.926,4.316,72,288.0,288.0,184,212,192,240
3,3,1,1,163,274,2.526,2.774,4.35,4.524,3.538,3.787,3.918,4.28,56,456.0,480.0,284,368,384,444
3,3,2,2,21,69,1.492,1.928,3.698,3.698,2.511,2.541,2.599,3.016,60,248.0,248.0,148,152,156,192
3,3,8,1,5,47,1.801,1.855,3.824,3.874,2.474,2.946,2.886,3.446,8,200.0,204.0,84,140,136,168
3,3,8,8,47,99,1.693,1.906,4.053,3.988,2.573,3.078,2.778,3.55,28,252.0,244.0,128,176,152,208
3,3,8,8,99,157,1.73,1.981,,,2.484,3.013,3.095,3.031,48,,,124,184,192,232
3,3,11,1,46,111,1.605,2.225,4.272,4.174,2.816,3.025,3.069,3.625,116,312.0,308.0,200,216,220,260
3,3,11,11,110,158,1.884,2.281,3.912,3.748,2.912,3.024,2.958,3.447,56,232.0,220.0,140,152,148,192
3,3,11,11,158,202,1.704,1.879,3.524,3.438,2.37,2.712,2.554,3.108,44,232.0,224.0,108,140,124,176
3,3,11,11,202,247,1.616,1.806,4.03,3.947,2.366,2.597,2.597,2.911,52,272.0,264.0,124,144,144,180
3,3,12,8,47,96,1.753,1.967,4.087,,2.503,2.907,2.856,3.222,36,260.0,,108,160,156,196
3,3,15,8,99,141,1.82,2.044,,,2.818,2.884,2.857,3.706,36,,,120,132,128,168
3,3,17,11,109,181,1.652,2.065,4.298,4.072,3.012,3.055,3.216,3.661,72,316.0,312.0,232,240,248,288
3,3,20,11,158,198,1.743,1.931,3.917,3.917,2.583,2.755,2.887,3.468,28,200.0,200.0,100,120,128,160
3,3,21,1,164,216,1.813,2.141,4.112,4.351,2.663,2.885,2.931,3.32,52,288.0,308.0,132,160,164,208
3,3,21,21,214,270,1.687,2.15,3.983,3.983,2.901,2.964,3.006,3.522,88,256.0,256.0,180,184,188,224
3,3,21,21,270,315,1.824,2.069,,,2.92,2.92,2.92,3.595,32,,,128,128,128,180
3,3,25,21,215,285,1.606,2.033,3.604,3.604,2.776,2.987,3.058,3.652,108,276.0,276.0,220,236,240,280
3,3,30,21,270,314,1.698,1.914,,,2.788,2.841,2.879,3.325,32,,,136,140,144,176
3,5,1,1,32,76,2.722,2.852,5.066,4.91,3.822,3.868,3.988,4.352,16,224.0,216.0,120,124,140,176
3,5,1,1,76,119,2.622,2.953,,5.021,3.743,3.743,3.894,4.255,48,,244.0,132,132,144,172
3,5,1,1,119,217,2.614,3.178,,,3.992,4.023,4.134,4.279,120,,,284,324,340,392
3,5,3,3,21,77,1.66,1.919,,,2.434,2.58,2.612,3.195,52,,,156,172,180,224
3,5,10,1,32,72,1.897,2.209,,3.956,2.855,2.935,2.885,3.441,40,,216.0,112,120,116,160
3,5,10,10,72,173,1.784,2.259,4.312,4.41,3.193,3.777,3.811,4.479,120,396.0,400.0,312,360,364,404
3,5,13,10,73,120,1.681,1.883,3.889,,2.552,2.629,2.629,2.985,48,276.0,,136,152,152,188
3,5,14,1,77,141,1.752,2.46,4.213,4.108,3.15,3.347,3.47,3.92,100,280.0,272.0,196,216,228,256
3,5,14,14,142,180,1.814,1.917,3.937,3.64,2.455,2.625,2.625,3.103,16,228.0,200.0,92,112,112,152
3,5,14,14,180,236,1.565,1.956,,3.853,2.592,2.648,2.684,3.108,80,,296.0,172,180,184,224
3,5,14,14,236,295,1.591,2.141,,,2.658,2.944,2.798,3.163,104,,,176,208,200,236
3,5,16,1,119,203,1.641,2.096,,,3.02,3.065,3.092,3.355,72,,,232,256,264,336
3,5,16,16,202,304,1.606,2.005,3.703,3.585,2.62,2.861,2.772,3.371,192,440.0,428.0,336,360,352,408
3,5,18,14,141,179,2.13,2.249,,3.9,2.649,2.87,2.956,3.211,20,,216.0,80,112,120,152
3,5,20,14,180,234,1.538,1.815,3.678,3.556,2.467,2.613,2.703,3.101,40,268.0,260.0,160,172,180,216
3,5,22,16,203,282,1.751,2.042,3.85,4.145,2.631,3.054,3.164,3.486,140,340.0,368.0,236,272,280,316
4,2,1,1,67,105,2.637,2.754,,4.393,3.382,3.433,3.49,3.876,20,,204.0,104,112,116,152
4,2,1,1,106,180,2.464,3.09,5.387,4.872,3.852,3.852,3.985,4.343,128,392.0,344.0,252,252,264,296
4,2,1,1,180,245,2.544,2.966,5.149,5.149,3.688,3.818,3.974,4.307,100,356.0,356.0,196,212,228,260
4,2,1,1,245,309,2.653,3.098,,,3.578,3.852,3.665,4.128,88,,,180,212,192,256
4,2,2,2,66,104,1.712,1.609,3.499,3.665,2.265,2.477,2.477,2.995,-16,188.0,200.0,92,116,116,152
4,2,2,2,105,152,1.614,1.851,4.029,3.739,2.503,2.854,2.854,3.607,32,216.0,208.0,108,136,136,188
4,2,4,4,12,67,1.986,1.968,3.965,3.665,2.661,2.862,3.01,3.391,-8,284.0,256.0,132,164,180,220
4,2,11,2,66,101,1.94,1.827,3.891,3.773,2.387,2.718,2.674,3.224,-16,188.0,172.0,64,96,92,140
4,2,12,1,67,108,1.707,1.743,4.058,3.947,2.166,2.492,2.571,2.897,8,260.0,252.0,80,120,128,164
4,2,12,12,109,171,1.482,1.996,3.934,4.165,2.931,2.959,3.005,3.419,92,316.0,332.0,192,196,200,248
4,2,12,12,171,236,1.735,2.065,,,3.05,2.992,2.923,3.548,72,,,200,224,216,260
4,2,16,1,105,158,1.416,1.742,3.891,3.778,2.383,2.72,2.472,2.995,56,312.0,292.0,152,188,164,212
4,2,16,16,158,220,1.482,2.03,,3.923,2.668,2.837,2.757,3.301,100,,324.0,192,208,196,248
4,2,17,2,105,151,1.459,1.735,,,2.317,2.862,3.266,3.496,44,,,112,148,160,184
4,2,18,12,109,173,1.473,2.015,3.885,4.032,2.398,3.119,3.284,3.807,84,264.0,276.0,132,208,220,256
4,2,21,16,158,222,1.513,1.903,3.597,3.597,2.433,2.595,2.662,3.085,80,336.0,336.0,192,212,220,256
4,2,24,1,180,223,1.799,2.091,3.904,3.904,2.625,2.886,2.815,3.172,48,232.0,232.0,124,148,140,172
4,2,24,24,223,271,1.612,2.064,,,2.702,2.761,2.702,3.151,60,,,148,152,148,192
4,2,27,24,223,281,1.56,1.841,4.025,3.99,2.467,2.768,2.856,3.187,60,312.0,324.0,152,192,200,232
4,2,29,1,242,310,2.094,2.097,,,2.81,2.816,2.928,3.25,108,,,196,216,228,272
4,4,1,1,159,206,2.968,2.422,,,3.535,3.708,3.708,4.086,-36,,,120,144,144,188
4,4,2,2,34,106,1.549,1.854,3.619,3.619,2.802,2.784,2.896,3.514,64,296.0,296.0,212,216,232,288
4,4,2,2,106,141,1.828,1.875,3.414,3.767,2.568,2.833,2.672,3.136,8,164.0,188.0,92,112,100,140
4,4,2,2,141,183,1.66,1.796,4.298,4.159,2.575,2.799,2.93,3.284,24,240.0,228.0,112,132,140,168
4,4,2,2,183,232,1.674,2.058,,4.096,2.875,2.917,3.005,3.313,76,,288.0,156,160,164,196
4,4,3,3,37,88,1.883,2.088,3.944,3.944,2.73,2.867,2.945,3.378,44,272.0,272.0,144,160,168,204
4,4,11,2,34,101,1.681,2.055,3.701,3.659,2.706,2.952,3.063,3.377,104,312.0,304.0,196,224,236,268
4,4,12,3,38,84,1.701,2.02,4.326,,2.586,2.829,3.047,3.375,44,244.0,,120,144,164,184
4,4,15,11,101,156,1.94,2.098,,,2.955,3.047,3.439,3.525,40,,,168,172,204,220
4,4,16,2,105,148,1.665,1.705,3.748,4.179,2.374,2.737,2.865,3.132,8,228.0,256.0,92,132,140,172
4,4,16,16,148,199,1.655,1.997,,,2.692,2.988,3.153,3.352,56,,,136,164,172,204
4,4,19,2,141,187,1.476,1.717,3.7,4.31,2.422,2.718,2.795,3.238,40,224.0,256.0,124,148,152,184
4,4,22,1,160,203,2.239,2.453,3.927,3.998,2.53,3.031,3.056,3.412,-32,244.0,252.0,44,116,120,172
4,4,22,22,205,266,1.622,1.91,4.117,4.176,2.542,2.851,2.96,3.317,68,336.0,340.0,156,196,208,244
4,4,23,2,183,229,1.611,2.118,4.431,,2.765,2.844,3.073,3.653,56,240.0,,128,132,152,184
4,4,26,22,203,259,1.836,2.075,4.102,4.189,2.711,2.911,2.911,3.201,84,296.0,308.0,168,180,180,224
5,3,2,2,46,96,1.442,1.673,3.631,3.579,2.468,2.893,2.795,3.413,36,216.0,212.0,128,164,156,200
5,3,2,2,96,139,1.677,1.794,4.164,3.938,2.708,2.979,2.916,3.521,20,220.0,204.0,112,132,128,172
5,3,2,2,139,186,1.618,1.957,3.386,3.419,2.696,2.778,2.809,3.386,48,188.0,192.0,136,148,152,188
5,3,3,3,49,117,1.888,2.061,3.458,3.543,3.165,3.784,3.7,4.42,32,220.0,224.0,200,240,236,272
5,3,4,4,16,60,2.084,2.1,3.704,3.704,3.102,3.055,3.142,3.659,8,180.0,180.0,140,136,144,176
5,3,10,2,46,83,1.8,1.945,3.647,3.647,2.642,2.642,2.84,3.229,28,184.0,184.0,108,108,120,148
5,3,10,10,83,137,1.572,1.912,4.242,4.03,2.719,3.011,2.966,3.303,64,284.0,268.0,160,184,180,216
5,3,11,3,50,100,2.016,2.307,,,3.05,3.126,3.16,3.809,36,,,144,152,160,200
5,3,14,10,83,135,1.657,1.795,4.286,4.286,2.725,2.665,3.124,3.56,28,240.0,240.0,160,156,184,208
5,3,15,2,97,144,1.774,1.673,3.441,3.3,2.443,2.724,2.803,2.975,-12,244.0,224.0,108,148,156,188
5,3,19,2,139,180,1.902,2.088,,3.845,2.827,3.201,3.201,3.514,24,,200.0,112,136,136,164
5,3,21,15,144,189,1.498,1.673,,,2.49,2.944,2.803,3.368,36,,,128,156,148,180
5,4,2,2,26,75,1.636,2.012,4.077,4.018,2.72,2.962,2.911,3.372,60,244.0,240.0,136,160,152,196
5,4,2,2,75,138,1.665,2.114,,,2.777,3.121,3.246,3.745,76,,,156,204,216,252
5,4,7,2,26,65,1.79,1.931,4.216,4.367,2.393,2.688,2.727,3.217,20,224.0,236.0,92,120,124,156
5,4,11,2,75,123,1.707,2.077,4.091,4.363,2.882,3.32,3.325,4.001,44,196.0,204.0,124,152,156,192
5,4,14,14,152,196,1.647,1.827,,,2.238,2.72,2.659,3.274,32,,,88,140,132,176
5,4,15,14,118,163,2.085,2.838,4.026,4.106,3.167,3.575,3.575,4.324,76,164.0,168.0,112,140,140,180
6,2,1,1,154,204,1.576,2.011,3.993,3.308,2.414,2.491,2.626,3.011,84,296.0,232.0,144,152,164,200
6,2,1,1,204,306,1.377,1.828,3.591,3.591,2.102,3.071,3.251,3.792,100,392.0,392.0,164,348,364,408
6,2,2,2,103,160,1.735,2.028,3.866,3.898,2.674,2.947,2.856,3.279,60,276.0,280.0,160,192,184,228
6,2,2,2,160,211,1.602,1.866,3.897,3.828,2.348,2.844,2.961,3.26,48,260.0,256.0,112,168,176,204
6,2,14,2,103,181,1.628,1.985,3.023,3.066,2.768,3.123,3.328,3.999,88,256.0,264.0,232,268,284,312
6,2,16,1,152,209,1.708,2.164,3.959,4.132,2.631,2.697,2.743,3.213,76,304.0,316.0,160,168,176,228
6,2,16,16,210,267,1.687,1.901,,,2.523,2.755,2.749,3.213,64,,,156,176,180,228
6,2,18,2,160,205,1.677,2.099,,,2.738,3.239,3.135,3.582,60,,,132,160,156,180
6,2,20,1,204,255,1.633,1.761,4.009,4.073,2.804,2.878,2.804,3.209,24,276.0,280.0,164,172,164,204
6,2,20,20,255,313,1.513,1.918,,,2.405,2.718,2.718,2.998,72,,,148,188,188,232
6,2,22,16,210,265,1.568,2.084,4.18,,2.862,2.862,2.771,3.338,80,312.0,,180,180,176,220
6,4,1,1,68,132,1.609,1.705,3.56,3.767,2.34,3.057,3.154,3.506,32,268.0,280.0,140,216,228,256
6,4,1,1,182,238,1.53,1.698,,3.851,2.587,3.146,3.084,3.331,36,,292.0,140,196,188,224
6,4,2,2,51,157,1.504,2.206,3.858,3.858,2.834,3.512,3.455,3.804,132,428.0,428.0,324,388,384,424
6,4,13,2,51,108,1.6,1.972,,3.843,2.606,2.921,2.708,3.341,76,,320.0,176,196,192,228
6,4,15,1,68,115,1.838,2.18,3.766,4.033,2.783,3.01,3.08,3.479,44,224.0,244.0,124,148,152,188
6,4,15,15,115,160,1.834,1.895,,3.671,2.602,2.962,2.803,3.168,36,,252.0,124,160,144,180
6,4,17,15,115,173,1.645,1.972,3.931,4.518,2.697,3.223,3.103,3.642,52,276.0,292.0,152,200,180,232
6,4,18,18,176,238,1.456,1.888,,,2.555,2.841,2.895,3.154,92,,,176,208,212,248
6,4,22,18,175,239,1.402,2.204,4.777,,3.196,3.188,3.347,3.843,132,328.0,,212,216,228,256
6,4,23,1,182,231,1.814,2.057,3.852,,2.402,2.672,2.535,2.945,44,288.0,,120,168,156,196
6,4,24,23,231,302,1.404,2.099,,,2.735,2.917,2.851,3.201,144,,,236,256,248,284
6,4,25,1,238,297,2.018,2.315,,,2.723,3.095,3.095,3.698,60,,,168,192,192,236
7,1,1,1,41,84,2.427,2.634,4.287,4.203,3.325,3.528,3.682,4.112,32,184.0,180.0,120,136,144,172
7,1,1,1,84,114,2.456,2.541,4.198,4.633,3.237,3.473,3.473,3.893,12,136.0,160.0,76,92,92,120
7,1,1,1,114,150,2.323,2.47,4.855,4.681,3.606,3.644,3.481,4.039,12,196.0,188.0,116,120,108,144
7,1,1,1,150,194,2.45,2.812,4.814,5.26,3.763,3.684,3.977,4.679,48,192.0,212.0,128,124,144,176
7,1,2,2,28,75,1.815,2.103,4.411,3.999,2.992,2.887,3.043,3.378,44,276.0,244.0,152,136,156,188
