Pos,Channel,Cell,MothCell,BirthFr,DivFr,Lb,Lri1,Lri2,Lri3,Lrt,Ln,Lc,Ld,Tri1,Tri2,Tri3,Trt,Tn,Tc,Td
13,2,16,1,36,66,2.01,1.999,,,3.248,3.334,3.559,3.959,12.0,,,92,96,104,120
13,2,16,16,69,127,1.281,1.501,,,2.114,2.263,2.323,2.75,48.0,,,156,184,188,232
13,2,21,21,104,137,2.646,1.382,,,3.326,3.469,3.563,3.991,-52.0,,,76,88,100,132
13,3,1,1,50,73,2.398,1.569,2.924,2.91,2.313,2.491,2.907,3.45,-72.0,72.0,68.0,20,44,64,92
13,3,3,3,35,74,1.469,1.535,,,2.247,2.33,2.442,2.851,16.0,,,96,100,112,156
13,3,13,3,35,67,1.487,1.559,,,1.834,2.119,2.119,2.525,16.0,,,92,104,104,128
13,3,15,1,48,81,1.882,1.482,2.736,2.746,2.148,2.626,2.675,3.209,-68.0,108.0,112.0,40,88,92,132
13,3,15,15,81,114,1.564,1.254,3.144,2.784,2.112,2.245,2.532,2.873,-24.0,176.0,164.0,56,72,100,132
13,3,16,2,81,126,1.509,1.538,,,1.994,2.358,2.506,2.571,4.0,,,96,136,160,180
13,3,17,1,73,104,1.919,1.626,2.831,2.869,2.538,2.82,2.891,2.973,-12.0,140.0,144.0,56,72,84,124
13,3,20,15,81,111,1.645,1.502,2.47,2.508,1.996,2.146,1.941,2.5,-20.0,132.0,128.0,76,64,84,120
14,1,1,1,34,81,1.253,1.304,,,1.652,1.88,2.136,2.35,36.0,,,120,144,160,188
14,1,19,1,108,143,0.944,1.075,,,1.118,1.598,1.593,2.003,-64.0,,,48,108,116,140
14,2,1,1,11,63,1.48,1.582,2.638,2.502,2.043,2.115,2.295,2.638,56.0,208.0,216.0,140,148,168,208
14,2,1,1,63,104,1.214,1.297,2.114,1.986,1.491,1.577,1.712,1.959,-4.0,236.0,208.0,108,116,140,164
14,2,2,2,14,90,1.204,1.273,2.984,2.909,1.953,2.276,2.501,3.028,12.0,320.0,312.0,164,228,248,304
14,2,2,2,89,153,1.346,1.457,,,1.844,1.903,2.602,2.701,8.0,,,152,168,216,256
14,2,5,5,5,50,1.122,1.139,,,1.704,1.704,2.007,2.231,4.0,,,128,128,164,180
14,2,12,1,11,69,1.197,1.228,2.556,2.705,2.237,2.182,2.268,2.798,48.0,224.0,228.0,184,180,192,232
14,2,12,12,68,108,1.528,1.457,,2.489,1.981,2.036,2.236,2.627,-4.0,,212.0,104,116,124,160
14,2,14,2,14,83,1.533,1.44,3.283,3.339,2.102,2.798,3.14,3.283,4.0,276.0,304.0,108,188,228,276
14,2,20,1,62,106,1.269,1.424,2.338,2.348,2.041,2.041,2.083,2.625,4.0,208.0,196.0,124,124,128,176
14,2,21,12,69,114,1.278,1.099,2.143,2.275,1.735,1.947,1.978,2.095,-8.0,188.0,232.0,100,128,144,180
15,1,1,1,30,76,1.595,1.566,,,2.391,2.393,2.508,2.829,12.0,,,132,136,148,184
15,1,1,1,74,139,1.36,1.567,,,2.257,2.427,2.419,2.896,76.0,,,172,212,220,260
15,1,13,1,30,71,1.655,1.8,3.105,,2.185,2.231,2.424,3.27,20.0,196.0,,92,112,124,164
15,1,13,13,71,115,1.623,1.56,,,1.945,2.031,1.882,2.558,24.0,,,124,148,140,176
15,2,1,1,8,35,2.094,,2.756,2.756,2.382,2.42,2.428,2.758,,136.0,136.0,60,76,80,108
15,2,1,1,36,91,1.582,1.544,2.349,2.408,1.912,1.966,2.13,2.381,52.0,232.0,228.0,148,164,180,220
15,2,1,1,93,148,1.411,1.204,,,1.63,2.053,1.986,2.398,4.0,,,132,172,164,220
15,2,10,1,10,39,1.43,1.221,,,2.921,2.921,3.03,3.235,-20.0,,,80,80,92,116
15,2,13,1,34,96,1.16,1.542,2.835,2.801,2.415,2.534,2.801,2.965,56.0,216.0,212.0,180,192,212,248
15,4,1,1,27,117,1.566,1.566,3.134,3.065,2.352,2.505,2.767,3.09,0.0,364.0,356.0,200,264,288,360
15,4,2,2,17,56,1.635,1.612,,,1.801,1.887,1.801,2.607,20.0,,,120,128,120,156
15,4,13,2,17,55,1.728,1.799,,,2.83,3.129,3.008,3.406,28.0,,,100,120,116,152
15,5,3,3,3,27,1.6,,2.779,2.921,2.398,2.459,2.538,2.739,,100.0,104.0,64,68,72,96
15,5,19,1,42,107,1.482,1.588,,,2.145,2.378,2.562,2.91,20.0,,,152,164,204,260
16,2,1,1,26,63,1.578,1.414,2.465,2.465,1.81,2.091,2.245,2.399,8.0,184.0,184.0,84,104,120,148
16,2,1,1,62,119,1.176,1.28,,,1.48,2.42,2.37,2.813,40.0,,,140,180,188,228
16,2,2,2,29,87,1.363,1.822,,,2.544,2.751,2.809,3.435,84.0,,,172,196,204,232
16,2,13,1,26,65,1.435,1.4,,,2.083,2.151,2.3,2.902,32.0,,,108,112,124,156
16,2,14,2,29,87,1.453,1.895,,,2.188,2.498,2.499,3.182,56.0,,,160,192,196,232
16,3,1,1,17,61,1.816,1.925,3.726,3.657,2.501,2.617,2.964,3.57,12.0,208.0,200.0,104,120,148,176
16,3,1,1,61,109,1.415,1.621,,,2.22,2.402,2.447,2.612,28.0,,,120,144,152,192
16,3,12,2,15,56,1.577,1.585,,,2.195,2.33,2.386,2.474,20.0,,,108,120,128,164
17,2,1,1,37,67,1.687,1.61,,,1.794,1.949,1.949,2.414,-12.0,,,60,76,76,120
17,2,1,1,67,142,1.301,1.245,,,1.657,1.631,2.2,2.17,60.0,,,208,240,260,300
17,2,2,2,36,71,1.447,1.456,,2.15,1.991,2.065,2.332,2.468,8.0,,172.0,84,88,104,140
17,2,16,1,36,66,1.634,1.553,3.16,3.16,2.484,2.561,2.561,2.973,-8.0,156.0,156.0,72,80,80,120
17,2,16,16,66,131,1.49,1.467,2.765,,2.159,2.465,2.442,2.731,36.0,272.0,,156,204,200,260
17,2,17,2,36,74,1.754,1.903,3.464,3.364,2.637,2.605,2.86,3.23,20.0,192.0,188.0,104,100,112,152
17,2,22,16,66,152,1.483,1.954,3.336,,2.692,2.663,2.867,3.329,80.0,352.0,,232,236,276,344
17,2,24,1,67,128,1.112,1.175,2.918,2.988,2.492,2.464,2.525,3.003,80.0,276.0,292.0,188,192,200,244
17,3,1,1,13,50,1.81,1.723,,,2.206,2.257,2.273,2.675,28.0,,,104,108,116,148
17,3,9,1,13,50,1.743,1.458,,,2.654,2.691,2.921,3.143,28.0,,,96,108,124,148
17,4,1,1,14,44,1.761,1.709,2.594,2.581,2.244,2.213,2.29,2.734,-16.0,140.0,136.0,52,72,88,120
17,4,2,2,24,77,1.614,1.637,,,2.171,2.224,2.276,2.91,-4.0,,,100,144,152,212
17,4,11,1,14,39,1.553,1.308,2.491,2.491,2.093,2.14,2.305,2.68,-16.0,144.0,144.0,52,60,76,100
17,4,12,2,24,76,1.537,1.537,,,1.881,2.155,2.025,2.305,0.0,,,148,172,176,208
17,4,17,1,44,83,1.331,1.485,,,1.952,2.13,2.13,2.616,12.0,,,88,108,108,156
18,4,1,1,16,46,1.832,1.756,,,1.672,1.796,1.898,2.321,-12.0,,,68,88,92,120
20,3,1,1,13,47,1.771,1.787,,,2.022,2.434,2.492,2.976,12.0,,,80,88,92,136
20,3,1,1,47,97,1.588,1.639,,,1.863,2.036,2.332,2.824,44.0,,,144,156,164,200
20,3,1,1,98,179,1.37,1.631,,,1.545,2.066,2.119,2.705,80.0,,,216,244,256,324
20,3,2,2,19,52,1.509,1.53,,3.431,2.256,2.304,2.412,3.206,4.0,,176.0,88,92,100,132
20,3,3,3,13,47,1.768,1.943,,,2.742,2.742,2.973,3.331,24.0,,,92,92,108,136
20,3,9,1,13,43,1.73,1.856,,,2.663,2.687,2.796,3.216,20.0,,,84,88,92,120
20,3,9,9,43,114,1.557,2.115,,,2.501,3.015,3.155,3.591,120.0,,,196,240,248,284
20,3,11,2,18,56,1.412,1.458,3.211,3.489,2.38,2.661,2.661,3.132,8.0,176.0,180.0,100,112,112,152
20,3,13,1,47,107,1.388,1.772,,,2.289,2.737,2.663,3.071,60.0,,,152,188,180,240
20,3,13,13,107,184,1.571,1.86,,,2.404,2.752,2.821,3.268,64.0,,,180,248,256,308
20,3,19,1,98,170,1.443,1.699,,,2.403,2.816,2.788,3.187,72.0,,,176,236,228,288
20,3,20,13,107,174,1.5,1.441,,,2.336,2.557,2.56,3.142,8.0,,,148,200,220,268
20,5,1,1,19,77,1.689,1.781,2.598,2.598,2.231,2.415,2.374,2.432,36.0,244.0,244.0,140,176,204,232
20,5,1,1,80,126,1.475,1.468,,,1.967,2.252,2.319,2.567,4.0,,,104,132,152,184
